Tweet id,Tweet permalink,Tweet text,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements,promoted impressions,promoted engagements,promoted engagement rate,promoted retweets,promoted replies,promoted likes,promoted user profile clicks,promoted url clicks,promoted hashtag clicks,promoted detail expands,promoted permalink clicks,promoted app opens,promoted app installs,promoted follows,promoted email tweet,promoted dial phone,promoted media views,promoted media engagements
1314054603302871040,https://twitter.com/__mharrison__/status/1314054603302871040,"@HarriVayrynen Yes, I can do that",2020-10-08 04:06:00+00:00,36.0,2.0,0.0555555555555555,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1314191331409887232,https://twitter.com/__mharrison__/status/1314191331409887232,"@patio11 Another example: filtering DM's that are single word ""hi"" or ""hello""",2020-10-08 13:10:00+00:00,199.0,1.0,0.0050251256281407,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1314237249966338048,https://twitter.com/__mharrison__/status/1314237249966338048,@HarriVayrynen Done! 😉,2020-10-08 16:12:00+00:00,36.0,5.0,0.1388888888888889,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1314308757132771328,https://twitter.com/__mharrison__/status/1314308757132771328,"Someone needs to make a Steve Miller The Joker mashup with ""REGENERON"" replacing wha wha https://t.co/Hk8NiLdMlr",2020-10-08 20:56:00+00:00,1069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1314318392963162112,https://twitter.com/__mharrison__/status/1314318392963162112,"Today is the last day to get launch pricing for my new course of learning and productivity:

https://t.co/S7tKngAhg4 

Use code LEARN30 for a discount!",2020-10-08 21:34:00+00:00,804.0,15.0,0.0186567164179104,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1314323620940840960,https://twitter.com/__mharrison__/status/1314323620940840960,"WFH tweeps... what are your favorite office plants? I'm looking for something bigger, but feel free to share all sizes (photos too). 🌵🌿",2020-10-08 21:55:00+00:00,2744.0,143.0,0.0521137026239067,0.0,8.0,4.0,8.0,0.0,0.0,123.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1314326078102540290,https://twitter.com/__mharrison__/status/1314326078102540290,@endlesstrax I've thought about higher maintenance bonzai... They look really cool it would probably turn into a lower maintenance weight...,2020-10-08 22:05:00+00:00,84.0,4.0,0.0476190476190476,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1314337829690826752,https://twitter.com/__mharrison__/status/1314337829690826752,@gabegundy Did the levee break?,2020-10-08 22:52:00+00:00,82.0,1.0,0.0121951219512195,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1314380061907189760,https://twitter.com/__mharrison__/status/1314380061907189760,@mjasay @bryce 🤞,2020-10-09 01:40:00+00:00,63.0,1.0,0.0158730158730158,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1314384044885336064,https://twitter.com/__mharrison__/status/1314384044885336064,@mhackling @jhooks We've had good luck with Bosch... 👊🌳,2020-10-09 01:55:00+00:00,266.0,1.0,0.0037593984962406,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1314414075766403073,https://twitter.com/__mharrison__/status/1314414075766403073,@garyorenstein Fancy,2020-10-09 03:55:00+00:00,262.0,1.0,0.0038167938931297,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1314414794619772929,https://twitter.com/__mharrison__/status/1314414794619772929,"@pwang @CoiledHQ @PyData O Data, Where Art Thou? (Soundtrack)",2020-10-09 03:58:00+00:00,192.0,10.0,0.0520833333333333,1.0,1.0,1.0,2.0,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1314416012402413568,https://twitter.com/__mharrison__/status/1314416012402413568,"@jhooks Is this ""talking"" available? From an (author) instructor... 😉",2020-10-09 04:02:00+00:00,39.0,2.0,0.0512820512820512,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1314417106314690560,https://twitter.com/__mharrison__/status/1314417106314690560,@pwang @CoiledHQ @PyData The Unforgettable Dumpster Fire 🔥,2020-10-09 04:07:00+00:00,191.0,3.0,0.0157068062827225,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1314417879073214464,https://twitter.com/__mharrison__/status/1314417879073214464,@pwang @CoiledHQ @PyData Axis: Bold as 12px,2020-10-09 04:10:00+00:00,163.0,1.0,0.0061349693251533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1314521186529804288,https://twitter.com/__mharrison__/status/1314521186529804288,@HarriVayrynen 🤯👍,2020-10-09 11:00:00+00:00,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1314524849906225157,https://twitter.com/__mharrison__/status/1314524849906225157,"@kenjilopezalt What is their biggest issue (or two)? Generally, most people who I respect who support Trump have a big issue (like the supreme court). 🤔",2020-10-09 11:15:00+00:00,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1314563098129301505,https://twitter.com/__mharrison__/status/1314563098129301505,Need to update the notebook... https://t.co/n2wkdFkTVG,2020-10-09 13:47:00+00:00,1735.0,145.0,0.0835734870317002,0.0,1.0,6.0,3.0,1.0,0.0,19.0,0.0,0,0,0,0,0,115,115,,,,,,,,,,,,,,,,,,
1314584288575119360,https://twitter.com/__mharrison__/status/1314584288575119360,Support creators. I just bought a font that I could have easily pirated! The font is awesome! https://t.co/xDm9y8KGA5,2020-10-09 15:11:00+00:00,1565.0,138.0,0.0881789137380191,1.0,0.0,11.0,6.0,1.0,0.0,12.0,0.0,0,0,0,0,0,107,107,,,,,,,,,,,,,,,,,,
1314586789550514176,https://twitter.com/__mharrison__/status/1314586789550514176,"As of today, I've published over 2 dozen books on Amazon. 🎉📚 

🧵",2020-10-09 15:21:00+00:00,10443.0,803.0,0.0768936129464713,2.0,4.0,47.0,98.0,0.0,0.0,652.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1314586942814654469,https://twitter.com/__mharrison__/status/1314586942814654469,"While I haven't made millions from my books, they have led directly to me being able to start my own company, get top-notch clients (F100), and provide for my family. 🐍👩‍🏭",2020-10-09 15:22:00+00:00,778.0,16.0,0.0205655526992287,0.0,1.0,8.0,4.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1314587046829203456,https://twitter.com/__mharrison__/status/1314587046829203456,I'm thinking my next course will talk about book creation (both from the self-published side and as being a published author (O'Reilly and Packt)). 🎨✍,2020-10-09 15:22:00+00:00,750.0,12.0,0.016,0.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1314587305345052672,https://twitter.com/__mharrison__/status/1314587305345052672,"Would you be interested in a course like this? Please respond to this thread if so.

I'm planning on experimenting with my next course and doing it in a pretty public manner.",2020-10-09 15:23:00+00:00,1261.0,18.0,0.014274385408406,1.0,2.0,4.0,4.0,0.0,0.0,7.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1314587564985073665,https://twitter.com/__mharrison__/status/1314587564985073665,"My new book is out on github, and will be on Amazon soon.

https://t.co/xacES0ZNBh

/END! https://t.co/lHWxxxneOa",2020-10-09 15:24:00+00:00,1276.0,257.0,0.20141065830721,0.0,0.0,15.0,5.0,88.0,0.0,10.0,0.0,0,0,0,0,0,139,139,,,,,,,,,,,,,,,,,,
1314589042294448128,https://twitter.com/__mharrison__/status/1314589042294448128,@tswaterman Thanks Scott! I hope you and your family are safe and well. 🙏,2020-10-09 15:30:00+00:00,301.0,7.0,0.0232558139534883,0.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1314591819083071488,https://twitter.com/__mharrison__/status/1314591819083071488,"@imaurer @martinkl That is a great post. (I did not see it). Note that his book is an outlier, so anyone reading thinking that this is easy money needs to realize that. Congrats @martinkl ! 🎉",2020-10-09 15:41:00+00:00,58.0,5.0,0.0862068965517241,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1314613103884025856,https://twitter.com/__mharrison__/status/1314613103884025856,@ryanflorence Curious to see your feedback on the ergodox... https://t.co/sEQ5miX6gX,2020-10-09 17:06:00+00:00,1907.0,78.0,0.0409019402202412,0.0,0.0,2.0,4.0,65.0,0.0,7.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1314613303675555840,https://twitter.com/__mharrison__/status/1314613303675555840,Can't someone do this with a Fourier curve? https://t.co/Jmv7Z4gHcV,2020-10-09 17:06:00+00:00,2177.0,30.0,0.0137804317868626,4.0,1.0,8.0,1.0,0.0,0.0,16.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1314614368588296192,https://twitter.com/__mharrison__/status/1314614368588296192,@rupeshvins Hi Rupesh. Similar to my other courses here https://t.co/wd9dFCMEvY,2020-10-09 17:11:00+00:00,156.0,4.0,0.0256410256410256,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1314616966569549824,https://twitter.com/__mharrison__/status/1314616966569549824,Excel is THE database 📊 https://t.co/5vX7ssi3Ff,2020-10-09 17:21:00+00:00,1536.0,25.0,0.0162760416666666,1.0,0.0,7.0,1.0,0.0,0.0,16.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1314652130767060993,https://twitter.com/__mharrison__/status/1314652130767060993,@gilbertglee Thanks Gil. Let's do lunch sometime,2020-10-09 19:41:00+00:00,230.0,7.0,0.0304347826086956,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1314784973103095808,https://twitter.com/__mharrison__/status/1314784973103095808,@therriaultphd Incubation effects ftw! 🤯,2020-10-10 04:28:00+00:00,66.0,4.0,0.0606060606060606,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1314922095566966785,https://twitter.com/__mharrison__/status/1314922095566966785,@therriaultphd I don't know if that is a good thing or a bad thing... 🤔😉,2020-10-10 13:33:00+00:00,77.0,3.0,0.0389610389610389,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1315063362267475968,https://twitter.com/__mharrison__/status/1315063362267475968,"@KimMaida Don't worry about pleasing your followers, you will always be disappointed (due to outliers)... 😉",2020-10-10 22:55:00+00:00,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1315063580362903553,https://twitter.com/__mharrison__/status/1315063580362903553,@dJ_pelland @ryanflorence That is cool! 👍,2020-10-10 22:56:00+00:00,154.0,4.0,0.0259740259740259,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1315490296042459136,https://twitter.com/__mharrison__/status/1315490296042459136,@jhooks I've done some machine learning on survey responses to my trainings. I think the clustering turned out useful...,2020-10-12 03:11:00+00:00,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1315634919075315712,https://twitter.com/__mharrison__/status/1315634919075315712,@dataandme what I really want to know: How do I make exclude Pinterest a default setting?,2020-10-12 12:46:00+00:00,712.0,13.0,0.0182584269662921,0.0,1.0,7.0,0.0,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1315635139846701056,https://twitter.com/__mharrison__/status/1315635139846701056,@anthonypjshaw Is there anything Excel can't do?,2020-10-12 12:47:00+00:00,381.0,2.0,0.0052493438320209,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1315635979688923137,https://twitter.com/__mharrison__/status/1315635979688923137,"@seanjtaylor I also think there is some wizard of Oz effects for those who aren't familiar with either. Once you know a little about cooking, you learn it is not magic but just following steps ... 🤯",2020-10-12 12:50:00+00:00,546.0,3.0,0.0054945054945054,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1315673364074094592,https://twitter.com/__mharrison__/status/1315673364074094592,@dmimno @tdhopper Whenever I hear git conflict and Jupyter I think Jupytext...,2020-10-12 15:19:00+00:00,487.0,1.0,0.002053388090349,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1315673585596297217,https://twitter.com/__mharrison__/status/1315673585596297217,TDD! 🤯 https://t.co/cqtlvsmsEz,2020-10-12 15:20:00+00:00,1111.0,14.0,0.0126012601260126,0.0,1.0,2.0,2.0,0.0,0.0,9.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1315762752279900160,https://twitter.com/__mharrison__/status/1315762752279900160,YAGNI: Catching up with Matt &amp; Noah https://t.co/xNZAlIJeWt,2020-10-12 21:14:00+00:00,898.0,24.0,0.0267260579064587,0.0,0.0,2.0,3.0,14.0,0.0,5.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1316047355297165312,https://twitter.com/__mharrison__/status/1316047355297165312,@raymondh @dabeaz @ramalhoorg Pandas indexing vs attribute is already challenging enough for newbies (and professionals). I think this only muddies the waters. 🐼🤔,2020-10-13 16:05:00+00:00,825.0,10.0,0.0121212121212121,0.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1316081845189001216,https://twitter.com/__mharrison__/status/1316081845189001216,"📚🎉My next course is Effective Book Authoring.

If you want to have early access to the material (and the opportunity to direct it), sign up now ... https://t.co/MfVoDoyEKM https://t.co/S3sWXl0Ju5",2020-10-13 18:22:00+00:00,1506.0,17.0,0.0112881806108897,1.0,0.0,4.0,1.0,7.0,0.0,4.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1316104787453079552,https://twitter.com/__mharrison__/status/1316104787453079552,"@tsharradine @raymondh @dabeaz @ramalhoorg However, tab completion is much better with attributes (in Jupyter) 😭",2020-10-13 19:53:00+00:00,58.0,1.0,0.0172413793103448,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1316152922011394052,https://twitter.com/__mharrison__/status/1316152922011394052,@anthonypjshaw 🦜🤯,2020-10-13 23:04:00+00:00,337.0,5.0,0.0148367952522255,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1316196571160043521,https://twitter.com/__mharrison__/status/1316196571160043521,"@jackbutcher Care to name an example or two of these ""skills""?",2020-10-14 01:58:00+00:00,3578.0,64.0,0.0178870877585243,0.0,1.0,2.0,27.0,0.0,0.0,34.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1316198505275256832,https://twitter.com/__mharrison__/status/1316198505275256832,@jackbutcher 👆Practicing is the key word here,2020-10-14 02:05:00+00:00,967.0,24.0,0.0248190279214064,0.0,1.0,8.0,8.0,0.0,0.0,7.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1316240671154475008,https://twitter.com/__mharrison__/status/1316240671154475008,Another reason why networking is important... 🤝 https://t.co/wzWQ1ktssy,2020-10-14 04:53:00+00:00,1410.0,8.0,0.0056737588652482,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1316405708686987269,https://twitter.com/__mharrison__/status/1316405708686987269,"FYI, people who take the @__metasnake__ Python training rank highly proficient at Python on some platform assessments... 🐍🏋️🤯 https://t.co/UU3B1V2edP",2020-10-14 15:49:00+00:00,986.0,11.0,0.011156186612576,0.0,0.0,3.0,7.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1316406541747011584,https://twitter.com/__mharrison__/status/1316406541747011584,@pydanny What interface would you choose today? 🤔,2020-10-14 15:52:00+00:00,520.0,6.0,0.0115384615384615,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1316431301272989696,https://twitter.com/__mharrison__/status/1316431301272989696,@ritesh_nagpal @jackbutcher Not sure if this is aimed directly at me... 🤔,2020-10-14 17:30:00+00:00,98.0,8.0,0.0816326530612244,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1316450537752023052,https://twitter.com/__mharrison__/status/1316450537752023052,@GergelyOrosz Curious minds want to know how you finagled your way on to HN? 😉🤔,2020-10-14 18:47:00+00:00,765.0,10.0,0.0130718954248366,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1316481323603685376,https://twitter.com/__mharrison__/status/1316481323603685376,@GergelyOrosz Is this intergrated with Gumroad? Curious as to details of this (as a creator of content) 🤔🙏,2020-10-14 20:49:00+00:00,435.0,4.0,0.0091954022988505,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1316488663765708800,https://twitter.com/__mharrison__/status/1316488663765708800,@GergelyOrosz I think this would help with something I recently blogged about... https://t.co/t2njV4SCyt,2020-10-14 21:18:00+00:00,36.0,3.0,0.0833333333333333,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1316488841704869888,https://twitter.com/__mharrison__/status/1316488841704869888,"@GergelyOrosz Yeah, I'm particularly bad at 3... perhaps I need to work on 0...",2020-10-14 21:19:00+00:00,67.0,2.0,0.0298507462686567,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1316490207416389632,https://twitter.com/__mharrison__/status/1316490207416389632,@fulhack A nice bokeh blur from your DSLR webcam 😉,2020-10-14 21:24:00+00:00,521.0,5.0,0.0095969289827255,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1316490792110710784,https://twitter.com/__mharrison__/status/1316490792110710784,"@beeonaposy Windows has a nice little feature Win-V (instead of control) and it has a history of recent copies... (Linux had something similar, not sure with Mac). ✂🤯",2020-10-14 21:27:00+00:00,674.0,8.0,0.0118694362017804,0.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1316503654489231360,https://twitter.com/__mharrison__/status/1316503654489231360,Effective book publishing... https://t.co/CILtZWRgnb,2020-10-14 22:18:00+00:00,940.0,25.0,0.026595744680851,0.0,1.0,1.0,3.0,14.0,0.0,6.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1316535140357558272,https://twitter.com/__mharrison__/status/1316535140357558272,"Have outlined the ""Why Write a Book?"" module for my upcoming course. Will do a preview for beta learners tomorrow. 📚💪

Use coupon: WRITEBOOK 

https://t.co/MfVoDoyEKM",2020-10-15 00:23:00+00:00,4515.0,292.0,0.064673311184939,6.0,1.0,33.0,46.0,114.0,0.0,92.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1316550273939042306,https://twitter.com/__mharrison__/status/1316550273939042306,@djpardis @markjackson02 Hmmmm I go through the open in incognito mode dance... However I've been growing increasingly more cynical about quality of Medium posts... 🤔,2020-10-15 01:23:00+00:00,98.0,6.0,0.0612244897959183,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1316563136120410114,https://twitter.com/__mharrison__/status/1316563136120410114,@pydanny Thanks Danny! 🙏,2020-10-15 02:14:00+00:00,416.0,6.0,0.0144230769230769,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1316727292308017152,https://twitter.com/__mharrison__/status/1316727292308017152,@dabeaz Congrats. Thanks for your work. I purchased a think Python Essential Reference back in 1999 and that was my start. 🙏🤯🐍,2020-10-15 13:07:00+00:00,921.0,16.0,0.017372421281216,1.0,1.0,3.0,2.0,0.0,0.0,9.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1316729926687485952,https://twitter.com/__mharrison__/status/1316729926687485952,"This is true. In fact, I wrote a post about it https://t.co/t2njV4SCyt https://t.co/qtW9Gp1LgK",2020-10-15 13:17:00+00:00,877.0,9.0,0.0102622576966932,0.0,0.0,2.0,0.0,5.0,0.0,2.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1316730178446393345,https://twitter.com/__mharrison__/status/1316730178446393345,It least this isn't showing Jupyter as an IDE 🏋️ https://t.co/OPQWKgWhr9,2020-10-15 13:18:00+00:00,1325.0,21.0,0.0158490566037735,0.0,1.0,3.0,0.0,0.0,0.0,17.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1316733974367019014,https://twitter.com/__mharrison__/status/1316733974367019014,@PamJohns6 That's an awesome painting 👍,2020-10-15 13:33:00+00:00,243.0,2.0,0.0082304526748971,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1316747052798287872,https://twitter.com/__mharrison__/status/1316747052798287872,Reuven just authored a 🧵 on training in times of Covid-19 for me 😉🐍🤯🏋️ https://t.co/9yeV7xueDP,2020-10-15 14:25:00+00:00,963.0,5.0,0.0051921079958463,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1316748613142237184,https://twitter.com/__mharrison__/status/1316748613142237184,@tonycapp 😉I use IDLE all the time for my beginner course. There is something to be said about it being included with Python and running on all platforms. That said editors/IDEs are a religious choice and I encourage my students to pick a tool that has REPL integration like IDLE!,2020-10-15 14:31:00+00:00,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1316749337502851074,https://twitter.com/__mharrison__/status/1316749337502851074,@kbairak @ramalhoorg If you read any recent PEP you will see they quickly dismiss that...,2020-10-15 14:34:00+00:00,474.0,16.0,0.0337552742616033,0.0,2.0,2.0,1.0,0.0,0.0,11.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1316783039788191744,https://twitter.com/__mharrison__/status/1316783039788191744,Running my Essential Book Authoring private zoom right now for members...,2020-10-15 16:48:00+00:00,2118.0,52.0,0.024551463644948,0.0,2.0,5.0,5.0,0.0,0.0,40.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1316796555177857024,https://twitter.com/__mharrison__/status/1316796555177857024,@smartgo @JoeBiden @KamalaHarris @KaelWeston @ShireenGhorbani @JennyWilsonUT Need to do this 👍,2020-10-15 17:42:00+00:00,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1316801211777998848,https://twitter.com/__mharrison__/status/1316801211777998848,Had an awesome meeting with @imbilltucker and others discussing why (or why not) to write a book.,2020-10-15 18:00:00+00:00,836.0,2.0,0.0023923444976076,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1316837655775047681,https://twitter.com/__mharrison__/status/1316837655775047681,@JennaSys Working on it,2020-10-15 20:25:00+00:00,42.0,2.0,0.0476190476190476,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1316838598562340864,https://twitter.com/__mharrison__/status/1316838598562340864,@olicav @MrGoodwin23 Recommendations on tools for creating them?,2020-10-15 20:29:00+00:00,174.0,15.0,0.0862068965517241,0.0,2.0,2.0,0.0,0.0,0.0,11.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1316972481727598592,https://twitter.com/__mharrison__/status/1316972481727598592,@tommgowan Sounds cool. Congrats!👍,2020-10-16 05:21:00+00:00,63.0,3.0,0.0476190476190476,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1316973056913453057,https://twitter.com/__mharrison__/status/1316973056913453057,"Much better than ""unlimited"" 👍 https://t.co/cbm4Ii6ZOF",2020-10-16 05:23:00+00:00,2230.0,13.0,0.005829596412556,2.0,0.0,7.0,2.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1316994185191251968,https://twitter.com/__mharrison__/status/1316994185191251968,Looks like the control board on our @AmanaCare refrigerator went out... If I were @dabeaz I'd figure out which capacitor blew. 🔍 I'll order a new board on Amazon instead of $3000 new fridge... 🤞,2020-10-16 06:47:00+00:00,5116.0,114.0,0.0222830336200156,0.0,6.0,6.0,28.0,0.0,0.0,74.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1317110698552356865,https://twitter.com/__mharrison__/status/1317110698552356865,@jeremyphoward Would you be up for a Zoom interview on book writing? Would love to discuss the Jupyter book creation tooling and offer that in my upcoming book writing course,2020-10-16 14:30:00+00:00,217.0,5.0,0.0230414746543778,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1317110905260318720,https://twitter.com/__mharrison__/status/1317110905260318720,@dabeaz @AmanaCare Advice on how to check?,2020-10-16 14:31:00+00:00,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1317111177600589824,https://twitter.com/__mharrison__/status/1317111177600589824,@reuvenmlerner @AmanaCare @dabeaz Replacing it is a 5 minute job if that. (Unplug and remove 6 screws). Hoping it is the control board and not a wire...,2020-10-16 14:32:00+00:00,80.0,2.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
